FID,profile_id,file_id,sattag_program,device_id,device_wmo_ref,tag_type,common_name,release_site,state_country,age_class,sex,timestamp,min_pressure,max_pressure,nb_measurements,geom,colour,size
aatams_sattag_dm_profile_map.5679888,5679888,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-14T13:22:00,4,13,10,"LINESTRING (124.228431192663 -33.124, 124.230952864055 -33.1065654752614)",#53902C,39833600
aatams_sattag_dm_profile_map.5679952,5679952,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-24T12:12:00,4,22,19,"LINESTRING (124.185556768559 -33.2132379912664, 124.169505941572 -33.2288024426501)",#53902C,39833600
aatams_sattag_dm_profile_map.5679631,5679631,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-02T00:12:00,4,18,15,"LINESTRING (124.247025081727 -33.1428545259847, 124.247160353963 -33.1420699470168)",#53902C,39833600
aatams_sattag_dm_profile_map.5679853,5679853,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-07T12:08:00,4,9,6,"LINESTRING (124.070267927351 -33.5078889721087, 124.068560381951 -33.5109445796667)",#53902C,39833600
aatams_sattag_dm_profile_map.5679835,5679835,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-05T18:10:00,4,15,13,"LINESTRING (124.143768631269 -33.2630925474924, 124.148444715051 -33.2612221139795)",#53902C,39833600
aatams_sattag_dm_profile_map.5679715,5679715,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-16T18:08:00,4,11,8,"LINESTRING (124.145185722577 -33.3001642484015, 124.152803245436 -33.275)",#53902C,39833600
aatams_sattag_dm_profile_map.5679778,5679778,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-27T13:58:00,4,14,11,"LINESTRING (124.238883706412 -33.0869273165077, 124.238626861679 -33.0867667885493)",#53902C,39833600
aatams_sattag_dm_profile_map.5679824,5679824,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-02T18:22:00,4,14,11,"LINESTRING (124.137621940928 -33.2967282700435, 124.079839378238 -33.399414507772)",#53902C,39833600
aatams_sattag_dm_profile_map.5679848,5679848,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-07T00:18:00,4,14,11,"LINESTRING (124.174817258883 -33.2968172588832, 124.120742820655 -33.3743164805667)",#53902C,39833600
aatams_sattag_dm_profile_map.5679923,5679923,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-19T12:20:00,4,11,8,"LINESTRING (124.115295800145 -33.2634826212889, 124.151678710938 -33.1781162109375)",#53902C,39833600
aatams_sattag_dm_profile_map.5679852,5679852,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-07T12:02:00,4,9,6,"LINESTRING (124.07154858641 -33.505597266425, 124.070267927351 -33.5078889721087)",#53902C,39833600
aatams_sattag_dm_profile_map.5679638,5679638,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-02T22:46:00,,,11,"LINESTRING (124.17226597938 -33.1457175257783, 124.17152371134 -33.1482817244611)",#53902C,39833600
aatams_sattag_dm_profile_map.5679932,5679932,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-20T10:58:00,4,14,11,"LINESTRING (124.114185386269 -33.4197949327009, 124.123740866418 -33.4349968329375)",#53902C,39833600
aatams_sattag_dm_profile_map.5679806,5679806,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-01T06:08:00,4,10,7,"LINESTRING (124.135751245552 -33.0314825622776, 124.136536244541 -33.0344349344978)",#53902C,39833600
aatams_sattag_dm_profile_map.5679606,5679606,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-11-27T18:24:00,4,18,15,"LINESTRING (124.208110638299 -33.22963278172, 124.223474720945 -33.1810508864081)",#53902C,39833600
aatams_sattag_dm_profile_map.5679692,5679692,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-12T15:28:00,4,21,19,"LINESTRING (124.288335350043 -33.0350989628349, 124.284224575463 -33.0174491509269)",#53902C,39833600
aatams_sattag_dm_profile_map.5679753,5679753,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-22T09:02:00,4,12,9,"LINESTRING (124.148437973359 -33.2359731000242, 124.164483938365 -33.2510161922173)",#53902C,39833600
aatams_sattag_dm_profile_map.5679704,5679704,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-13T12:30:00,4,9,6,"LINESTRING (124.161982815655 -33.1673292593328, 124.120483287456 -33.3114105387338)",#53902C,39833600
aatams_sattag_dm_profile_map.5679860,5679860,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-10T00:12:00,4,12,9,"LINESTRING (123.976925822865 -33.5820384798914, 124.054711751655 -33.3951751662988)",#53902C,39833600
aatams_sattag_dm_profile_map.5679634,5679634,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-02T06:14:00,4,15,13,"LINESTRING (124.247043697772 -33.1189563022284, 124.246604979109 -33.1193950208914)",#53902C,39833600
aatams_sattag_dm_profile_map.5679885,5679885,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-14T07:28:00,4,9,7,"LINESTRING (124.137320855589 -33.1783622994563, 124.142157814871 -33.1797632776935)",#53902C,39833600
aatams_sattag_dm_profile_map.5679636,5679636,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-02T17:28:00,4,10,7,"LINESTRING (124.200008421908 -33.0856663181734, 124.201276935587 -33.0892000348493)",#53902C,39833600
aatams_sattag_dm_profile_map.5679980,5679980,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-29T13:22:00,4,14,11,"LINESTRING (124.185263558515 -33.2940171265448, 124.190212581345 -33.3010629067245)",#53902C,39833600
aatams_sattag_dm_profile_map.5679890,5679890,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-14T14:30:00,4,13,10,"LINESTRING (124.232020446385 -33.1044864991457, 124.265953613281 -33.079037109375)",#53902C,39833600
aatams_sattag_dm_profile_map.5679791,5679791,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-28T12:06:00,,,2,"LINESTRING (124.020993404213 -33.5346901949203, 124.019032388263 -33.5392974010678)",#53902C,39833600
aatams_sattag_dm_profile_map.5679955,5679955,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-25T00:02:00,,,8,"LINESTRING (124.085637532132 -33.415712082265, 124.083247937688 -33.4199111383982)",#53902C,39833600
aatams_sattag_dm_profile_map.5679719,5679719,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-17T02:18:00,4,14,11,"LINESTRING (124.188155081001 -33.1581922680412, 124.192951827243 -33.1462292358804)",#53902C,39833600
aatams_sattag_dm_profile_map.5679663,5679663,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-07T04:02:00,4,21,19,"LINESTRING (124.196552499787 -33.2307831253725, 124.240200736648 -33.2184622467772)",#53902C,39833600
aatams_sattag_dm_profile_map.5679807,5679807,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-01T06:26:00,4,10,7,"LINESTRING (124.136536244541 -33.0344349344978, 124.315534674272 -32.9883686580606)",#53902C,39833600
aatams_sattag_dm_profile_map.5679738,5679738,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-20T16:04:00,4,12,10,"LINESTRING (124.001731978142 -33.5661352920974, 124.074912709261 -33.4603614622445)",#53902C,39833600
aatams_sattag_dm_profile_map.5679981,5679981,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-29T13:46:00,4,13,11,"LINESTRING (124.190212581345 -33.3010629067245, 124.190472885032 -33.3023644251607)",#53902C,39833600
aatams_sattag_dm_profile_map.5679951,5679951,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-24T12:04:00,4,22,19,"LINESTRING (124.185407049283 -33.2112916406776, 124.185556768559 -33.2132379912664)",#53902C,39833600
aatams_sattag_dm_profile_map.5679755,5679755,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-22T12:06:00,4,11,8,"LINESTRING (124.137758616843 -33.2843015058561, 124.136192526491 -33.2854258784168)",#53902C,39833600
aatams_sattag_dm_profile_map.5679687,5679687,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-12T06:04:00,4,13,11,"LINESTRING (124.176046496069 -33.1551394882079, 124.175625020906 -33.1538750627195)",#53902C,39833600
aatams_sattag_dm_profile_map.5679903,5679903,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-17T16:12:00,4,8,6,"LINESTRING (123.975131605102 -33.6391268013914, 123.976990144111 -33.6396336756667)",#53902C,39833600
aatams_sattag_dm_profile_map.5679819,5679819,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-02T12:02:00,4,14,11,"LINESTRING (124.146712780656 -33.2362967184801, 124.145137651123 -33.2399443868739)",#53902C,39833600
aatams_sattag_dm_profile_map.5679808,5679808,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-01T12:00:00,4,10,7,"LINESTRING (124.315534674272 -32.9883686580606, 124.319911738225 -32.9881525067543)",#53902C,39833600
aatams_sattag_dm_profile_map.5679897,5679897,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-15T06:04:00,,,15,"LINESTRING (124.184268910159 -33.2875361222548, 124.18389842544 -33.2892774004305)",#53902C,39833600
aatams_sattag_dm_profile_map.5679603,5679603,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-11-27T12:06:00,4,20,17,"LINESTRING (124.083793306623 -33.4338960641056, 124.084076125383 -33.4332172990805)",#53902C,39833600
aatams_sattag_dm_profile_map.5679978,5679978,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-29T06:12:00,4,15,13,"LINESTRING (124.199215196326 -33.1597797042319, 124.199293670886 -33.1592936708861)",#53902C,39833600
aatams_sattag_dm_profile_map.5679650,5679650,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-03T18:04:00,4,10,7,"LINESTRING (124.07435238873 -33.4798583095141, 124.073829726419 -33.481458962842)",#53902C,39833600
aatams_sattag_dm_profile_map.5679672,5679672,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-08T05:22:00,4,10,7,"LINESTRING (124.09362946761 -33.3738864482502, 124.073447830981 -33.4747680318642)",#53902C,39833600
aatams_sattag_dm_profile_map.5679691,5679691,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-12T15:20:00,,,15,"LINESTRING (124.287505617977 -33.0286685393226, 124.288335350043 -33.0350989628349)",#53902C,39833600
aatams_sattag_dm_profile_map.5679904,5679904,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-17T16:46:00,4,11,8,"LINESTRING (123.976990144111 -33.6396336756667, 123.977646099056 -33.6398125724698)",#53902C,39833600
aatams_sattag_dm_profile_map.5679675,5679675,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-08T08:52:00,4,14,11,"LINESTRING (124.072252922329 -33.4799113343228, 124.024584039463 -33.5832799528161)",#53902C,39833600
aatams_sattag_dm_profile_map.5679863,5679863,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-10T18:58:00,4,11,8,"LINESTRING (124.08368551355 -33.3783897624624, 124.135988772647 -33.3396769584071)",#53902C,39833600
aatams_sattag_dm_profile_map.5679656,5679656,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-06T12:08:00,4,12,9,"LINESTRING (124.048127167629 -33.4924409248574, 124.055930635837 -33.4777704046262)",#53902C,39833600
aatams_sattag_dm_profile_map.5679926,5679926,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-19T19:24:00,,,6,"LINESTRING (124.13240136719 -33.1850888671865, 124.070415009619 -33.2355064143661)",#53902C,39833600
aatams_sattag_dm_profile_map.5679632,5679632,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-02T00:20:00,4,19,19,"LINESTRING (124.247160353963 -33.1420699470168, 124.247628655989 -33.1183713440114)",#53902C,39833600
aatams_sattag_dm_profile_map.5679751,5679751,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-21T18:10:00,,,8,"LINESTRING (124.14257 -33.185715, 124.145429354925 -33.2331525202421)",#53902C,39833600
aatams_sattag_dm_profile_map.5679620,5679620,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-01T01:30:00,,,13,"LINESTRING (124.011934011784 -33.5611726834494, 124.080116122121 -33.4357350830209)",#53902C,39833600
aatams_sattag_dm_profile_map.5679668,5679668,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-07T12:10:00,4,8,5,"LINESTRING (124.156380577433 -33.1451889763808, 124.159080409355 -33.1573266731568)",#53902C,39833600
aatams_sattag_dm_profile_map.5679653,5679653,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-06T11:02:00,4,10,7,"LINESTRING (124.030959537572 -33.5247160693642, 124.032520231217 -33.5217819653121)",#53902C,39833600
aatams_sattag_dm_profile_map.5679905,5679905,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-17T16:58:00,4,13,11,"LINESTRING (123.977646099056 -33.6398125724698, 124.040133171917 -33.5652421307464)",#53902C,39833600
aatams_sattag_dm_profile_map.5679705,5679705,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-13T18:00:00,4,10,7,"LINESTRING (124.120483287456 -33.3114105387338, 124.11896146284 -33.3138525363727)",#53902C,39833600
aatams_sattag_dm_profile_map.5679919,5679919,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-19T06:30:00,4,12,9,"LINESTRING (124.124627906955 -33.3463772609647, 124.138111714012 -33.3200504308956)",#53902C,39833600
aatams_sattag_dm_profile_map.5679872,5679872,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-11T12:08:00,4,9,6,"LINESTRING (123.976776060432 -33.6276783265507, 123.964495969705 -33.6131330808777)",#53902C,39833600
aatams_sattag_dm_profile_map.5679680,5679680,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-11T16:44:00,4,17,14,"LINESTRING (124.092492162122 -33.5463681683459, 124.104388786893 -33.4934942804769)",#53902C,39833600
aatams_sattag_dm_profile_map.5679612,5679612,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-11-28T06:02:00,4,6,4,"LINESTRING (124.173626940359 -33.0891865298203, 124.174472528594 -33.0887637357029)",#53902C,39833600
aatams_sattag_dm_profile_map.5679841,5679841,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-06T15:46:00,4,11,8,"LINESTRING (123.994855452866 -33.3745180529879, 123.997650277264 -33.3727879235987)",#53902C,39833600
aatams_sattag_dm_profile_map.5679825,5679825,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-03T00:02:00,4,8,5,"LINESTRING (124.079839378238 -33.399414507772, 124.077601036269 -33.4036424870466)",#53902C,39833600
aatams_sattag_dm_profile_map.5679774,5679774,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-27T00:12:00,,,14,"LINESTRING (124.270220307231 -33.2291056575496, 124.290313218638 -33.2278401486998)",#53902C,39833600
aatams_sattag_dm_profile_map.5679891,5679891,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-14T18:00:00,4,11,8,"LINESTRING (124.265953613281 -33.079037109375, 124.267711425781 -33.077630859375)",#53902C,39833600
aatams_sattag_dm_profile_map.5679649,5679649,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-03T14:16:00,4,15,12,"LINESTRING (124.111368721805 -33.3767187969914, 124.07435238873 -33.4798583095141)",#53902C,39833600
aatams_sattag_dm_profile_map.5679940,5679940,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-23T15:44:00,4,9,6,"LINESTRING (124.101973976463 -33.4014089176198, 124.096404607988 -33.3819161279571)",#53902C,39833600
aatams_sattag_dm_profile_map.5679912,5679912,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-18T06:10:00,4,13,10,"LINESTRING (124.164022900763 -33.3922900763359, 124.16269757999 -33.3925239564723)",#53902C,39833600
aatams_sattag_dm_profile_map.5679984,5679984,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-29T18:14:00,4,11,8,"LINESTRING (124.083435721295 -33.4537323356232, 124.080256133471 -33.4562936702599)",#53902C,39833600
aatams_sattag_dm_profile_map.5679972,5679972,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-28T18:14:00,4,10,7,"LINESTRING (124.155736756844 -33.2874939251579, 124.166283410137 -33.2613886328753)",#53902C,39833600
aatams_sattag_dm_profile_map.5679741,5679741,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-20T18:14:00,4,11,8,"LINESTRING (124.081011103517 -33.4515469764299, 124.16362814715 -33.2526743165657)",#53902C,39833600
aatams_sattag_dm_profile_map.5679598,5679598,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-11-27T05:46:00,4,13,10,"LINESTRING (124.090130768713 -33.5236187428417, 124.092677423704 -33.5212944148729)",#53902C,39833600
aatams_sattag_dm_profile_map.5679642,5679642,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-03T00:08:00,4,10,7,"LINESTRING (124.175907071738 -33.1456821547104, 124.183259414508 -33.1715846122628)",#53902C,39833600
aatams_sattag_dm_profile_map.5679927,5679927,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-20T05:28:00,,,3,"LINESTRING (124.070415009619 -33.2355064143661, 124.077804361778 -33.2417411802499)",#53902C,39833600
aatams_sattag_dm_profile_map.5679846,5679846,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-07T00:04:00,,,13,"LINESTRING (124.17161928934 -33.2936192893401, 124.17344670051 -33.2954467005103)",#53902C,39833600
aatams_sattag_dm_profile_map.5679929,5679929,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-20T05:46:00,4,12,9,"LINESTRING (124.081499037845 -33.2448585631815, 124.097509300834 -33.2583672225786)",#53902C,39833600
aatams_sattag_dm_profile_map.5679601,5679601,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-11-27T06:12:00,4,12,9,"LINESTRING (124.093461137194 -33.5196165884179, 124.09371152843 -33.5188654147105)",#53902C,39833600
aatams_sattag_dm_profile_map.5679727,5679727,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-18T13:50:00,4,12,9,"LINESTRING (124.219076634928 -33.1062715779624, 124.21535257244 -33.1059212300414)",#53902C,39833600
aatams_sattag_dm_profile_map.5679654,5679654,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-06T11:08:00,4,10,7,"LINESTRING (124.032520231217 -33.5217819653121, 124.046046242775 -33.4963530635838)",#53902C,39833600
aatams_sattag_dm_profile_map.5679666,5679666,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-07T12:00:00,4,7,4,"LINESTRING (124.16054255718 -33.1475511811024, 124.158045369334 -33.1461338582705)",#53902C,39833600
aatams_sattag_dm_profile_map.5679827,5679827,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-03T00:34:00,4,5,2,"LINESTRING (124.061932642487 -33.4332383419689, 123.97117249231 -33.6361033435866)",#53902C,39833600
aatams_sattag_dm_profile_map.5679875,5679875,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-13T05:58:00,4,7,4,"LINESTRING (123.965426168853 -33.6077164480323, 123.966637066936 -33.6066266397578)",#53902C,39833600
aatams_sattag_dm_profile_map.5679804,5679804,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-01T00:38:00,,,6,"LINESTRING (124.149526328987 -33.1645673269825, 124.135559074733 -33.0341729537367)",#53902C,39833600
aatams_sattag_dm_profile_map.5679856,5679856,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-09T22:04:00,4,9,6,"LINESTRING (123.973567578312 -33.6290539036354, 123.973724996025 -33.6268500556542)",#53902C,39833600
aatams_sattag_dm_profile_map.5679761,5679761,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-23T00:08:00,4,5,2,"LINESTRING (123.990945509588 -33.6311342078736, 124.002547358491 -33.6190641981132)",#53902C,39833600
aatams_sattag_dm_profile_map.5679925,5679925,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-19T18:08:00,4,9,6,"LINESTRING (124.149842773438 -33.1787802734372, 124.13240136719 -33.1850888671865)",#53902C,39833600
aatams_sattag_dm_profile_map.5679599,5679599,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-11-27T05:56:00,4,12,9,"LINESTRING (124.092677423704 -33.5212944148729, 124.093210745957 -33.5203677621298)",#53902C,39833600
aatams_sattag_dm_profile_map.5679974,5679974,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-29T04:44:00,,,11,"LINESTRING (124.148057623664 -33.1454196838354, 124.152708312083 -33.1467251402339)",#53902C,39833600
aatams_sattag_dm_profile_map.5679746,5679746,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-21T06:12:00,4,13,10,"LINESTRING (124.203738137365 -33.160803603024, 124.204973459869 -33.1617300949015)",#53902C,39833600
aatams_sattag_dm_profile_map.5679840,5679840,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-06T15:40:00,4,10,7,"LINESTRING (123.993923844732 -33.375094762785, 123.994855452866 -33.3745180529879)",#53902C,39833600
aatams_sattag_dm_profile_map.5679836,5679836,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-05T18:18:00,4,12,9,"LINESTRING (124.148444715051 -33.2612221139795, 124.149100097498 -33.1698063048424)",#53902C,39833600
aatams_sattag_dm_profile_map.5679886,5679886,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-14T07:32:00,4,10,7,"LINESTRING (124.142157814871 -33.1797632776935, 124.143031866464 -33.1784522003035)",#53902C,39833600
aatams_sattag_dm_profile_map.5679745,5679745,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-21T06:04:00,4,12,10,"LINESTRING (124.202502814864 -33.1598771111482, 124.203738137365 -33.160803603024)",#53902C,39833600
